,CUSTOMER_ID,SERVICO_TELEFONE,CNAE,PORTE,ESTADO,SERVICO_INTERNET,SERVICO_STREAMING,TENURE,QTD_CONTRATO,TEMPO_MESES_CONTRATO,VALOR_MEDIO_PLANO,QTD_RECARGAS_M1,QTD_RECARGAS_M2,QTD_RECARGAS_M3,QTD_RECARGAS_M4,QTD_RECARGAS_M5,QTD_RECARGAS_M6,QTD_RECARGAS_M7,QTD_RECARGAS_M8,QTD_RECARGAS_M9,QTD_RECARGAS_M10,QTD_RECARGAS_M11,QTD_RECARGAS_M12,QTD_RECARGAS_M13,QTD_RECARGAS_M14,QTD_RECARGAS_M15,QTD_RECARGAS_M16,QTD_RECARGAS_M17,QTD_RECARGAS_M18,QTD_RECARGAS_M19,QTD_RECARGAS_M20,QTD_RECARGAS_M21,QTD_RECARGAS_M22,QTD_RECARGAS_M23,QTD_RECARGAS_M24,VLR_RECARGAS_M1,VLR_RECARGAS_M2,VLR_RECARGAS_M3,VLR_RECARGAS_M4,VLR_RECARGAS_M5,VLR_RECARGAS_M6,VLR_RECARGAS_M7,VLR_RECARGAS_M8,VLR_RECARGAS_M9,VLR_RECARGAS_M10,VLR_RECARGAS_M11,VLR_RECARGAS_M12,VLR_RECARGAS_M13,VLR_RECARGAS_M14,VLR_RECARGAS_M15,VLR_RECARGAS_M16,VLR_RECARGAS_M17,VLR_RECARGAS_M18,VLR_RECARGAS_M19,VLR_RECARGAS_M20,VLR_RECARGAS_M21,VLR_RECARGAS_M22,VLR_RECARGAS_M23,VLR_RECARGAS_M24,QTD_SUPORTE_MOTIVO_1_M1,QTD_SUPORTE_MOTIVO_1_M3,QTD_SUPORTE_MOTIVO_1_M6,QTD_SUPORTE_MOTIVO_1_M12,QTD_SUPORTE_MOTIVO_1_M18,QTD_SUPORTE_MOTIVO_1_M24,QTD_SUPORTE_MOTIVO_2_M1,QTD_SUPORTE_MOTIVO_2_M3,QTD_SUPORTE_MOTIVO_2_M6,QTD_SUPORTE_MOTIVO_2_M12,QTD_SUPORTE_MOTIVO_2_M18,QTD_SUPORTE_MOTIVO_2_M24,QTD_SUPORTE_MOTIVO_3_M1,QTD_SUPORTE_MOTIVO_3_M3,QTD_SUPORTE_MOTIVO_3_M6,QTD_SUPORTE_MOTIVO_3_M12,QTD_SUPORTE_MOTIVO_3_M18,QTD_SUPORTE_MOTIVO_3_M24,QTD_SUPORTE_MOTIVO_4_M1,QTD_SUPORTE_MOTIVO_4_M3,QTD_SUPORTE_MOTIVO_4_M6,QTD_SUPORTE_MOTIVO_4_M12,QTD_SUPORTE_MOTIVO_4_M18,QTD_SUPORTE_MOTIVO_4_M24,QTD_SUPORTE_MOTIVO_5_M1,QTD_SUPORTE_MOTIVO_5_M3,QTD_SUPORTE_MOTIVO_5_M6,QTD_SUPORTE_MOTIVO_5_M12,QTD_SUPORTE_MOTIVO_5_M18,QTD_SUPORTE_MOTIVO_5_M24,QTD_SUPORTE_MOTIVO_6_M1,QTD_SUPORTE_MOTIVO_6_M3,QTD_SUPORTE_MOTIVO_6_M6,QTD_SUPORTE_MOTIVO_6_M12,QTD_SUPORTE_MOTIVO_6_M18,QTD_SUPORTE_MOTIVO_6_M24,QTD_SUPORTE_MOTIVO_7_M1,QTD_SUPORTE_MOTIVO_7_M3,QTD_SUPORTE_MOTIVO_7_M6,QTD_SUPORTE_MOTIVO_7_M12,QTD_SUPORTE_MOTIVO_7_M18,QTD_SUPORTE_MOTIVO_7_M24,QTD_SUPORTE_MOTIVO_8_M1,QTD_SUPORTE_MOTIVO_8_M3,QTD_SUPORTE_MOTIVO_8_M6,QTD_SUPORTE_MOTIVO_8_M12,QTD_SUPORTE_MOTIVO_8_M18,QTD_SUPORTE_MOTIVO_8_M24,QTD_SUPORTE_MOTIVO_9_M1,QTD_SUPORTE_MOTIVO_9_M3,QTD_SUPORTE_MOTIVO_9_M6,QTD_SUPORTE_MOTIVO_9_M12,QTD_SUPORTE_MOTIVO_9_M18,QTD_SUPORTE_MOTIVO_9_M24,QTD_SUPORTE_MOTIVO_10_M1,QTD_SUPORTE_MOTIVO_10_M3,QTD_SUPORTE_MOTIVO_10_M6,QTD_SUPORTE_MOTIVO_10_M12,QTD_SUPORTE_MOTIVO_10_M18,QTD_SUPORTE_MOTIVO_10_M24,QTD_SUPORTE_MOTIVO_11_M1,QTD_SUPORTE_MOTIVO_11_M3,QTD_SUPORTE_MOTIVO_11_M6,QTD_SUPORTE_MOTIVO_11_M12,QTD_SUPORTE_MOTIVO_11_M18,QTD_SUPORTE_MOTIVO_11_M24,QTD_SUPORTE_MOTIVO_12_M1,QTD_SUPORTE_MOTIVO_12_M3,QTD_SUPORTE_MOTIVO_12_M6,QTD_SUPORTE_MOTIVO_12_M12,QTD_SUPORTE_MOTIVO_12_M18,QTD_SUPORTE_MOTIVO_12_M24,QTD_SUPORTE_MOTIVO_13_M1,QTD_SUPORTE_MOTIVO_13_M3,QTD_SUPORTE_MOTIVO_13_M6,QTD_SUPORTE_MOTIVO_13_M12,QTD_SUPORTE_MOTIVO_13_M18,QTD_SUPORTE_MOTIVO_13_M24,QTD_SUPORTE_MOTIVO_14_M1,QTD_SUPORTE_MOTIVO_14_M3,QTD_SUPORTE_MOTIVO_14_M6,QTD_SUPORTE_MOTIVO_14_M12,QTD_SUPORTE_MOTIVO_14_M18,QTD_SUPORTE_MOTIVO_14_M24,QTD_SUPORTE_MOTIVO_15_M1,QTD_SUPORTE_MOTIVO_15_M3,QTD_SUPORTE_MOTIVO_15_M6,QTD_SUPORTE_MOTIVO_15_M12,QTD_SUPORTE_MOTIVO_15_M18,QTD_SUPORTE_MOTIVO_15_M24,QTD_SUPORTE_MOTIVO_16_M1,QTD_SUPORTE_MOTIVO_16_M3,QTD_SUPORTE_MOTIVO_16_M6,QTD_SUPORTE_MOTIVO_16_M12,QTD_SUPORTE_MOTIVO_16_M18,QTD_SUPORTE_MOTIVO_16_M24,QTD_SUPORTE_MOTIVO_17_M1,QTD_SUPORTE_MOTIVO_17_M3,QTD_SUPORTE_MOTIVO_17_M6,QTD_SUPORTE_MOTIVO_17_M12,QTD_SUPORTE_MOTIVO_17_M18,QTD_SUPORTE_MOTIVO_17_M24,QTD_SUPORTE_MOTIVO_18_M1,QTD_SUPORTE_MOTIVO_18_M3,QTD_SUPORTE_MOTIVO_18_M6,QTD_SUPORTE_MOTIVO_18_M12,QTD_SUPORTE_MOTIVO_18_M18,QTD_SUPORTE_MOTIVO_18_M24,QTD_SUPORTE_MOTIVO_19_M1,QTD_SUPORTE_MOTIVO_19_M3,QTD_SUPORTE_MOTIVO_19_M6,QTD_SUPORTE_MOTIVO_19_M12,QTD_SUPORTE_MOTIVO_19_M18,QTD_SUPORTE_MOTIVO_19_M24,QTD_SUPORTE_MOTIVO_20_M1,QTD_SUPORTE_MOTIVO_20_M3,QTD_SUPORTE_MOTIVO_20_M6,QTD_SUPORTE_MOTIVO_20_M12,QTD_SUPORTE_MOTIVO_20_M18,QTD_SUPORTE_MOTIVO_20_M24,QTD_SUPORTE_MOTIVO_21_M1,QTD_SUPORTE_MOTIVO_21_M3,QTD_SUPORTE_MOTIVO_21_M6,QTD_SUPORTE_MOTIVO_21_M12,QTD_SUPORTE_MOTIVO_21_M18,QTD_SUPORTE_MOTIVO_21_M24,QTD_SUPORTE_MOTIVO_22_M1,QTD_SUPORTE_MOTIVO_22_M3,QTD_SUPORTE_MOTIVO_22_M6,QTD_SUPORTE_MOTIVO_22_M12,QTD_SUPORTE_MOTIVO_22_M18,QTD_SUPORTE_MOTIVO_22_M24,QTD_SUPORTE_MOTIVO_23_M1,QTD_SUPORTE_MOTIVO_23_M3,QTD_SUPORTE_MOTIVO_23_M6,QTD_SUPORTE_MOTIVO_23_M12,QTD_SUPORTE_MOTIVO_23_M18,QTD_SUPORTE_MOTIVO_23_M24,QTD_SUPORTE_MOTIVO_24_M1,QTD_SUPORTE_MOTIVO_24_M3,QTD_SUPORTE_MOTIVO_24_M6,QTD_SUPORTE_MOTIVO_24_M12,QTD_SUPORTE_MOTIVO_24_M18,QTD_SUPORTE_MOTIVO_24_M24,QTD_SUPORTE_MOTIVO_25_M1,QTD_SUPORTE_MOTIVO_25_M3,QTD_SUPORTE_MOTIVO_25_M6,QTD_SUPORTE_MOTIVO_25_M12,QTD_SUPORTE_MOTIVO_25_M18,QTD_SUPORTE_MOTIVO_25_M24,TARGET
939,940,N,4634601,M,RS,0,0,10,1,56,7094.5375,31858,8208,14460,7518,13464,9522,6342,10248,7722,13968,11970,13644,12096,10800,8664,7504,9010,9790,14992,11396,8248,10544,8370,32256,7554.8375,4522.425,161.1875,3513.15,5507.6,6298.075,4736.425,3929.425,3628.9249999999997,5172.5,6007.275,9857.6625,5826.025,5800.662499999999,6251.525000000001,8131.224999999999,7934.650000000001,8534.8125,8046.4375,6575.2,7543.175,5446.05,7392.675,9059.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940,941,N,2071100,M,SP,0,0,10,1,112,4677.25,20216,22536,13978,8532,3312,15810,22784,29172,34204,17820,5040,1188,5066,5544,4202,4592,9840,9756,95400,1848,1800,38080,4914,3496,2323.525,2958.2625000000003,2781.75,1744.625,1604.7375,2869.6749999999997,3941.75,4583.0,5207.3,2986.5875,3325.0125000000003,3325.0125000000003,3325.0125000000003,3640.225,3640.225,3640.225,7316.1625,8120.3125,39037.6625,3640.225,3640.225,16331.099999999999,3821.625,3640.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,942,N,4530701,GG,MS,0,0,42,1,135,364.0,5480,2652,3414,2176,2364,1736,3264,24508,1776,3414,1784,1276,36342,1976,1676,1880,3582,1852,3294,4758,4630,4168,7042,4744,3646.225,2944.7375,3796.7875,3736.2124999999996,2696.3125,2985.8999999999996,3724.35,4744.0375,3831.1375,4903.9125,3847.2250000000004,2751.0874999999996,5542.487499999999,4262.0125,3614.5625,4338.7875,5508.424999999999,4274.825,5075.3625,7320.375,4217.099999999999,4762.587500000001,5223.112499999999,8294.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,943,N,6492100,M,SP,0,0,10,2,116,3757.25,5322,3928,6112,3660,2488,3348,3634,4880,4640,3968,3768,6152,2072,3402,3376,3488,3176,3378,4596,3414,4024,2232,3366,4076,4497.225,4736.6125,-827.0749999999999,3936.6375,3936.6375,3936.6375,3936.6375,4096.8125,4178.325,4429.8,4189.1625,4445.3125,4356.337500000001,5253.2375,4356.337500000001,4622.9875,4434.2625,4434.2625,4434.2625,4434.2625,4434.2625,4584.175,4584.175,4584.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
943,944,N,2812700,GG,MG,0,0,10,1,61,2974.325,6264,5536,9792,5184,5092,9538,6426,23058,11312,896,938,752,5792,8128,896,5088,5868,4238,3696,3960,5728,11160,7080,2592,2607.1749999999997,2453.5125,3516.7374999999997,2283.5874999999996,2156.5625,2918.35,2622.5875,7134.9,4738.75,2156.5625,4006.25,4006.25,4006.25,4006.25,4006.25,4290.6875,2409.7125,2835.6625000000004,3091.6625,2592.6499999999996,2845.1,3894.5625,3445.225,2309.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,945,N,4744099,GG,MS,0,0,43,2,230,459.1875,49876,74292,55652,85780,40150,35080,40330,52810,61564,33016,31740,26438,28108,58900,34852,59666,45082,21706,34814,36640,36960,31720,25990,31528,10503.625,9724.575,11873.900000000001,9789.5625,9234.349999999999,7957.9875,9373.5125,8913.675,8267.9625,9504.6125,8102.8125,7055.9375,8674.824999999999,8859.5875,7723.525,7805.1625,9061.3625,7027.65,8210.4375,7844.5625,7509.625,8611.825,7371.975,6551.3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,946,N,8513900,G,MS,0,0,40,1,83,590.4,7440,20688,11280,15272,30108,7222,4972,7130,4200,7550,2848,4410,12768,29992,1680,364,208,112,208,874,2016,600,252,432,1208.15,3376.8624999999997,1958.7,2759.6749999999997,3184.5375000000004,1296.2625,980.1875,1361.2625,1258.4625,1272.2,730.2875,1202.375,2208.8,5419.974999999999,477.01250000000005,477.01250000000005,477.01250000000005,477.01250000000005,510.65,510.65,510.65,510.65,510.65,510.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,947,N,6492100,P,SC,0,0,10,2,108,1487.625,14400,27696,57152,38968,44104,52812,56182,49488,14868,19812,17372,12912,5110,14776,11772,13288,8310,20052,17962,13684,11484,6790,13344,12966,3402.9500000000003,6846.525000000001,-420.4375,8189.962500000001,8489.8875,12948.150000000001,15676.3125,12897.7,3388.8125,3815.6124999999997,3623.25,4001.5499999999997,3353.1375000000003,3919.175,7298.85,4210.1,4013.4875,5973.7,4538.037499999999,4290.05,3773.6375,3520.9249999999997,4067.4,3859.2625,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,948,N,1013901,GG,MG,0,0,10,1,97,9024.375,24024,10016,22116,54752,54056,51650,44394,50094,26268,5024,7740,11300,16170,9438,12740,17914,16128,7670,16224,13706,12672,18900,16492,14118,2423.475,1657.5375,3107.425,4913.3875,4804.9625,5559.650000000001,6672.9875,5076.5,4469.45,3108.2125,5197.5625,5197.5625,6126.887500000001,5197.5625,5197.5625,5731.012500000001,5535.4,5535.4,6077.474999999999,5535.4,5535.4,5797.462500000001,5535.4,5535.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,949,N,6470101,PP,RJ,0,0,10,1,59,3072.3250000000003,6290,12384,16562,25816,38080,6328,10980,14098,9470,7820,6210,6620,4710,7260,4182,7900,7140,5824,10820,10048,10236,4638,7260,8360,3160.875,4617.775,6169.762500000001,12134.9,-4277.3875,3562.8625,4291.9875,4818.4375,4440.0,3776.9375,2991.0375,3363.4500000000003,2431.4125000000004,3658.15,3352.2375,3615.0,3327.9750000000004,3529.8125,5758.6875,3412.8500000000004,4510.275,4040.525,3831.375,4228.5125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
949,950,N,4639701,G,SP,0,0,10,1,111,4303.9875,7808,11900,12672,2574,13148,23064,7588,3024,2772,4272,3136,29744,1936,5434,8432,27744,4230,6048,4158,12428,3384,3068,3654,4900,2816.85,4150.45,-2031.4875000000002,1873.425,4138.349999999999,4859.6125,3181.3999999999996,1873.425,1873.425,1873.425,1873.425,3536.9375,2966.2,2966.2,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,951,N,6491300,P,SP,0,0,10,1,115,2895.375,2190,1448,3458,2920,2200,3318,4048,3380,2100,2060,2210,1400,2808,1456,1480,2500,2070,2436,1560,1350,2016,1652,824,750,3442.7125,3442.7125,3442.7125,3442.7125,3517.1875,3442.7125,3442.7125,4224.2,3442.7125,3442.7125,3943.6124999999997,3943.6124999999997,3943.6124999999997,3943.6124999999997,3943.6124999999997,3943.6124999999997,3943.6124999999997,3943.6124999999997,3943.6124999999997,3943.6124999999997,3943.6124999999997,3943.6124999999997,4067.8375,4067.8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,952,N,6491300,P,RJ,0,0,10,2,97,1886.8625,15956,7766,7382,4652,4986,11010,6136,4300,26968,9778,2802,6288,1366,8094,3488,8056,6672,5254,12816,13958,11006,20848,2420,2888,4433.9375,2971.175,2419.5249999999996,2456.8875,2524.675,4178.0625,2775.025,2318.725,6092.0625,2400.35,2275.5,3714.6875,3714.6875,3714.6875,3714.6875,3714.6875,3853.2125,3853.2125,3853.2125,3853.2125,3853.2125,4434.425,3943.4625,3929.2124999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,953,N,2710402,GG,AM,1,0,35,2,75,313.26250000000005,276,286,634,236,810,716,438,900,506,1042,480,430,208,316,356,1998,390,1362,1092,1070,810,1804,1536,760,545.8874999999999,636.85,830.1999999999999,438.175,1001.1,818.1624999999999,968.7874999999999,1112.5,1010.95,881.125,1092.875,811.2625,611.0875,1032.4250000000002,808.1624999999999,1185.65,1383.0375000000001,1137.35,1454.4499999999998,1310.05,962.0749999999999,1307.3875,1403.5375,989.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
953,954,N,4635499,GG,RJ,0,0,10,1,68,6099.1625,214272,175788,241450,144704,181792,230950,41310,44760,19726,14910,21224,19684,33390,11000,14680,12192,39078,65156,50088,13836,10188,8700,8512,16064,33313.2625,27383.75,27545.949999999997,25039.125,26619.2875,28045.85,15996.7375,12332.5,9483.3625,9888.75,10181.9625,9781.475,12635.4125,9243.6375,9826.025,10285.5375,15837.6125,26975.25,6090.612499999999,7696.425,4559.5125,6182.775000000001,4669.9,7130.287499999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,955,N,4511101,GG,,1,0,56,2,233,628.4749999999999,3488,1980,2100,610,104,430,400,272,216,240,300,50,224,532,400,392,1820,1310,2912,2010,2136,2676,4096,2184,4472.8125,3681.0625,2318.675,1418.6375,390.0125,695.7875,636.5250000000001,568.2375,650.375,462.22499999999997,462.22499999999997,365.3125,426.925,641.0250000000001,669.7249999999999,716.55,2530.4249999999997,1753.4,2912.1749999999997,2801.3625,2443.175,2685.7,3588.5750000000003,2437.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,956,N,4120400,M,BA,0,0,34,1,152,6000.0,7242,13052,5564,8024,11008,7106,7936,11424,4544,2992,1496,0,3150,2584,4104,2624,6052,5760,770,5760,0,0,0,0,1649.7,2005.8625000000002,1743.6875,1873.55,2754.0750000000003,2625.3250000000003,1778.3125,2713.6124999999997,1240.45,1185.4,2381.2125,2381.2125,2381.2125,2381.2125,2381.2125,2381.2125,2381.2125,2628.1,2381.2125,2381.2125,1812.5,1812.5,1812.5,1812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
